Geo_FILEID,state,Geo_LOGRECNO,state_fips,county_fips,tract,GEOID,tract_id,county,fips,total_pop,pop_sqmile,total_u5,total_u18,pct_u5,pct_u18,over_65,pct_over_65,med_age,med_age_m,med_age_f,total_wht,total_blk,total_asian,pct_wht,pct_blk,pct_asian,total_hispanic,pct_hispanic,no_hs,pct_no_hs,pct_unemploy,hh_single_parent,pct_hh_sf,med_hh_income,hh_ss,pct_hh_ss,med_year,med_home_value,med_gross_rent,X18_64_pov,pct_18_64_pov,X65_pov,pct_65_pov,blk_pov,pct_blk_pov,rental_units,no_car,pct_no_car,no_health_ins,pct_no_health_ins,no_internet,per_no_internet,no_computer,per_no_computer,mh,pct_mh,cost_burdened,pct_rent,count_property,count_floodfactor1,count_floodfactor2,count_floodfactor3,count_floodfactor4,count_floodfactor5,count_floodfactor6,count_floodfactor7,count_floodfactor8,count_floodfactor9,count_floodfactor10,min_risk,moderate_risk,major_risk,sev_risk,extreme_risk
ACSSF,nc,5703,37,167,931101,14000US37167931101,9311.01,Stanly County,37167931101,2037,169.4863,40,374,1.96,18.36,317,15.56,46.2,42.4,49.1,1664,189,162,81.69,9.28,7.95,0,0,169,11.91,1.2,141,18.03,60500,326,41.69,1973,170200,775,98,7.28,67,21.14,18,9.52,163,41,5.24,175,8.59,55,7.03,44,5.63,85,7.15,20.24,20.84,2192,1749,9,64,98,92,64,21,38,51,6,0.802007299,0.073905109,0.071167883,0.026916058,0.02600365
ACSSF,nc,5704,37,167,931102,14000US37167931102,9311.02,Stanly County,37167931102,3405,126.3995,222,710,6.52,20.85,657,19.3,41.1,41.6,38.6,2231,1061,0,65.52,31.16,0,9,0.26,348,13.62,12.85,189,14.62,52863,657,50.81,1974,108300,741,250,12.27,25,3.81,185,17.49,362,94,7.27,487,14.32,48,3.71,28,2.17,350,20.95,23.76,28,2660,2362,4,43,57,15,34,27,46,58,14,0.889473684,0.037593985,0.018421053,0.027443609,0.027067669
ACSSF,nc,5705,37,167,931202,14000US37167931202,9312.02,Stanly County,37167931202,2998,310.5923,231,744,7.71,24.82,472,15.74,34.1,32.5,38.1,2725,226,0,90.89,7.54,0,40,1.33,223,11.55,5.97,285,23.85,52950,382,31.97,1968,141600,537,291,16.33,27,5.72,194,85.84,429,53,4.44,225,7.51,204,17.07,159,13.31,182,12.82,25.87,35.9,1910,1679,0,10,36,17,48,20,36,50,14,0.879057592,0.02408377,0.034031414,0.029319372,0.033507853
ACSSF,nc,5706,37,167,931203,14000US37167931203,9312.03,Stanly County,37167931203,3201,2349.185,84,955,2.62,29.83,629,19.65,38.3,29,39.3,938,2242,0,29.3,70.04,0,34,1.06,453,22.86,18.47,621,49.8,17780,643,51.56,1956,96800,510,690,45.48,48,7.63,1358,61.64,884,392,31.44,365,11.77,261,20.93,241,19.33,0,0,61.32,70.89,1445,1225,0,10,23,22,57,44,25,34,5,0.847750865,0.02283737,0.05467128,0.047750865,0.026989619
ACSSF,nc,5707,37,167,931204,14000US37167931204,9312.04,Stanly County,37167931204,2640,1350.895,29,247,1.1,9.36,1038,39.32,60.7,59.7,63.1,2187,400,0,82.84,15.15,0,47,1.78,214,9.77,0,105,6.94,38869,749,49.54,1964,156400,805,145,10.7,260,25.05,8,2,666,40,2.65,91,3.45,317,20.97,296,19.58,0,0,21.78,44.05,1725,1461,0,15,34,17,54,40,40,54,9,0.846956522,0.028405797,0.04115942,0.046376812,0.036521739
ACSSF,nc,5708,37,169,70101,14000US37169070101,701.01,Stokes County,37169070101,3015,58.50703,159,709,5.27,23.52,768,25.47,47.8,47.6,49.7,2477,276,160,82.16,9.15,5.31,45,1.49,502,22.89,3.11,209,15.12,42244,659,47.68,1986,114000,757,86,5.59,112,14.58,0,0,158,21,1.52,99,3.28,421,30.46,238,17.22,631,38.27,12.03,11.43,2519,2377,0,5,7,7,8,9,20,51,35,0.943628424,0.004763795,0.005954744,0.011512505,0.034140532
ACSSF,nc,5709,37,169,70102,14000US37169070102,701.02,Stokes County,37169070102,2526,44.00747,25,288,0.99,11.4,676,26.76,51.7,50.9,54.9,2402,56,0,95.09,2.22,0,34,1.35,281,13.04,6.09,232,19.09,53405,585,48.15,1978,155000,507,168,10.76,45,6.66,0,0,251,56,4.61,467,18.49,234,19.26,214,17.61,504,33.07,23.9,20.66,2383,2220,0,3,11,10,11,17,13,61,37,0.931598825,0.005874948,0.008812421,0.012589173,0.041124633
ACSSF,nc,5710,37,169,70200,14000US37169070200,702,Stokes County,37169070200,3433,45.85233,148,443,4.31,12.9,927,27,49.7,46.6,53.8,3344,32,0,97.41,0.93,0,58,1.69,386,14.7,4.65,101,6.82,48076,872,58.88,1981,136000,684,304,15.17,105,11.92,1,50,318,16,1.08,312,9.43,374,25.25,355,23.97,529,28.35,18.87,21.47,3470,3116,1,8,21,26,22,14,23,104,135,0.898270893,0.008357349,0.013832853,0.010662824,0.068876081
ACSSF,nc,5711,37,169,70301,14000US37169070301,703.01,Stokes County,37169070301,2501,39.28347,78,400,3.12,15.99,680,27.19,56.3,57.4,48.5,2340,109,0,93.56,4.36,0,3,0.12,215,11.2,6.05,177,15.72,58214,585,51.95,1978,143200,NA,189,13.3,4,0.59,109,100,143,0,0,214,8.56,213,18.92,212,18.83,319,22.28,0,12.7,2410,2164,0,7,9,15,18,10,30,77,80,0.897925311,0.006639004,0.013692946,0.01659751,0.065145228
ACSSF,nc,5712,37,169,70302,14000US37169070302,703.02,Stokes County,37169070302,1670,59.5264,83,266,4.97,15.93,528,31.62,53.6,52.3,54.2,1624,39,0,97.25,2.34,0,0,0,222,17.86,10.07,152,18.7,48350,386,47.48,1983,127400,500,228,26.03,122,23.11,0,0,149,38,4.67,236,14.13,128,15.74,95,11.69,268,31.53,27.52,18.33,1647,1550,0,3,3,2,7,2,20,43,17,0.941105039,0.003642987,0.005464481,0.01335762,0.036429872
ACSSF,nc,5713,37,169,70400,14000US37169070400,704,Stokes County,37169070400,5271,128.7904,327,1229,6.2,23.32,622,11.8,40.1,41.7,37.8,4999,149,0,94.84,2.83,0,113,2.14,484,13.65,6.13,343,16.7,62993,675,32.86,1977,189300,749,234,6.84,96,15.43,146,97.99,406,4,0.19,348,6.6,195,9.49,195,9.49,536,22.68,26.6,19.77,3358,3142,0,3,11,15,18,19,21,75,54,0.935675998,0.004169148,0.009827278,0.011911852,0.038415724
ACSSF,nc,5714,37,169,70503,14000US37169070503,705.03,Stokes County,37169070503,5325,497.5341,197,1162,3.7,21.82,927,17.41,40.7,43.6,36.9,4779,175,0,89.75,3.29,0,482,9.05,311,8.09,1.77,365,17.14,68542,749,35.16,1983,167000,748,305,9.43,35,3.78,0,0,317,29,1.36,869,16.32,343,16.1,295,13.85,282,12.29,39.43,14.88,3065,2840,0,17,30,10,25,26,46,66,5,0.926590538,0.015334421,0.01141925,0.023491028,0.023164763
ACSSF,nc,5715,37,169,70504,14000US37169070504,705.04,Stokes County,37169070504,3839,249.8215,216,754,5.63,19.64,466,12.14,40.1,40.5,39.7,3776,0,0,98.36,0,0,63,1.64,367,12.85,8.66,260,17.05,55774,361,23.67,1986,134700,953,523,19.97,39,8.37,0,NA,296,7,0.46,520,13.55,177,11.61,124,8.13,291,17.75,58.45,19.41,1799,1732,0,0,4,4,8,11,14,15,11,0.962757087,0.002223457,0.006670372,0.013896609,0.014452474
ACSSF,nc,5716,37,169,70505,14000US37169070505,705.05,Stokes County,37169070505,3013,371.0567,47,371,1.56,12.31,803,26.65,52.6,50.9,52.6,2816,43,1,93.46,1.43,0.03,133,4.41,411,17.03,2.09,165,11.56,60771,566,39.66,1987,137800,616,175,9.6,80,11.33,26,100,363,37,2.59,219,7.55,348,24.39,304,21.3,368,22.93,60.88,25.44,1657,1528,0,4,13,7,26,27,15,28,9,0.922148461,0.010259505,0.01991551,0.025347013,0.022329511
ACSSF,nc,5717,37,169,70506,14000US37169070506,705.06,Stokes County,37169070506,2991,764.4016,180,399,6.02,13.34,921,30.79,58.4,57.7,58.9,2972,19,0,99.36,0.64,0,0,0,291,12.07,8.76,299,20.52,40685,596,40.91,1980,169700,836,140,8.43,73,8.75,0,NA,637,18,1.24,305,10.54,267,18.33,195,13.38,116,7.83,63.42,43.72,1418,1280,0,4,15,14,10,22,30,38,5,0.902679831,0.013399154,0.016925247,0.036671368,0.030324401
ACSSF,nc,5718,37,169,70600,14000US37169070600,706,Stokes County,37169070600,5497,104.7073,215,1176,3.91,21.39,1017,18.5,43.5,38.9,46.4,5337,68,33,97.09,1.24,0.6,32,0.58,484,12.24,8.68,239,12.08,63838,629,31.78,1980,164100,705,895,27.09,9,0.88,33,48.53,343,17,0.86,711,13.02,309,15.61,215,10.86,830,39.3,31.49,17.33,3420,3204,0,6,15,14,20,24,35,62,40,0.936842105,0.006140351,0.00994152,0.017251462,0.029824561
ACSSF,nc,5719,37,169,70701,14000US37169070701,707.01,Stokes County,37169070701,3262,207.6672,101,747,3.1,22.9,595,18.24,41,34.7,48.1,2462,485,0,75.48,14.87,0,366,11.22,331,16.09,1.74,272,21.38,49258,615,48.35,1977,150700,678,218,11.41,68,12.85,39,8.16,644,242,19.03,300,9.42,271,21.31,184,14.47,263,19.2,32.92,50.63,1749,1631,0,2,16,9,15,11,22,34,9,0.932532876,0.010291595,0.013722127,0.018867925,0.024585477
ACSSF,nc,5720,37,169,70702,14000US37169070702,707.02,Stokes County,37169070702,2245,84.44318,131,472,5.84,21.02,375,16.7,43.4,44.5,39.7,1785,285,0,79.51,12.69,0,185,8.24,205,12.92,2.92,189,20.63,47602,331,36.14,1979,146200,864,338,24.18,45,12,40,14.04,289,23,2.51,320,14.25,176,19.21,104,11.35,338,30.81,55.36,31.55,1855,1733,1,5,11,10,12,14,17,38,14,0.934770889,0.008625337,0.011859838,0.01671159,0.028032345
ACSSF,nc,5721,37,171,930101,14000US37171930101,9301.01,Surry County,37171930101,2241,106.0588,145,377,6.47,16.82,454,20.26,48.1,48.2,47.7,2039,151,0,90.99,6.74,0,368,16.42,414,26.85,1.14,105,11.84,49375,384,43.29,1985,140300,610,210,14.89,137,30.18,74,49.01,229,46,5.19,364,16.29,146,16.46,98,11.05,408,39.42,28.82,25.82,1241,1141,0,2,6,4,7,2,15,40,24,0.919419823,0.006446414,0.00886382,0.01369863,0.051571313
ACSSF,nc,5722,37,171,930102,14000US37171930102,9301.02,Surry County,37171930102,4746,128.5514,127,975,2.68,20.54,823,17.34,43.9,43,44.8,4437,1,0,93.49,0.02,0,541,11.4,581,18,9.49,206,12.06,61105,613,35.89,1992,127400,673,355,12.04,157,19.08,1,100,348,30,1.76,411,8.66,284,16.63,232,13.58,850,43.23,19.83,20.37,2862,2662,0,3,8,14,14,18,24,76,43,0.930118798,0.003843466,0.009783368,0.014675052,0.041579315
ACSSF,nc,5723,37,171,930201,14000US37171930201,9302.01,Surry County,37171930201,3048,207.8269,242,653,7.94,21.42,587,19.26,44.2,38.7,44.9,2617,269,25,85.86,8.83,0.82,366,12.01,599,28.56,4.44,201,16.24,42647,509,41.11,1975,87700,609,420,23.23,109,18.57,114,42.38,313,40,3.23,432,14.17,344,27.79,305,24.64,504,36,47.6,25.28,1965,1783,0,3,18,16,20,14,20,59,32,0.907379135,0.010687023,0.018320611,0.017302799,0.046310433
ACSSF,nc,5724,37,171,930202,14000US37171930202,9302.02,Surry County,37171930202,3407,291.688,196,967,5.75,28.38,555,16.29,41.7,44.5,39.8,2940,106,0,86.29,3.11,0,664,19.49,440,19.69,8.14,165,11.96,43750,512,37.1,1985,113000,663,365,19.36,62,11.17,106,100,440,48,3.48,350,10.27,197,14.28,175,12.68,526,34.79,41.14,31.88,1901,1745,0,3,19,26,15,12,22,39,20,0.917937927,0.011572856,0.021567596,0.017885324,0.031036297
ACSSF,nc,5725,37,171,930301,14000US37171930301,9303.01,Surry County,37171930301,1901,309.1925,34,349,1.79,18.36,625,32.88,51.8,51.3,59.1,1690,169,0,88.9,8.89,0,123,6.47,133,9.01,10.18,72,8.91,56429,501,62,1977,174300,721,139,14.99,22,3.52,15,8.88,87,92,11.39,211,11.1,118,14.6,95,11.76,51,5.76,24.14,10.77,1320,1227,0,1,11,6,8,12,11,37,7,0.929545455,0.009090909,0.010606061,0.017424242,0.033333333
ACSSF,nc,5726,37,171,930302,14000US37171930302,9303.02,Surry County,37171930302,3315,1425.517,219,613,6.61,18.49,848,25.58,46.2,45.4,46.4,2892,299,18,87.24,9.02,0.54,318,9.59,312,12.07,9.08,308,21.71,61250,668,47.08,1959,180500,588,343,18.5,148,17.45,176,58.86,592,114,8.03,212,6.4,176,12.4,134,9.44,0,0,54.56,41.72,1933,1665,0,7,35,17,56,46,44,52,11,0.861355406,0.021727884,0.037765132,0.046559752,0.032591826
ACSSF,nc,5727,37,171,930400,14000US37171930400,9304,Surry County,37171930400,2543,1804.44,81,506,3.19,19.9,547,21.51,41.2,40.6,50.8,1974,271,138,77.62,10.66,5.43,87,3.42,403,21.17,9.95,226,18.36,19517,682,55.4,1962,117900,633,496,33.45,247,56.91,89,33.21,900,159,12.92,456,18.82,327,26.56,340,27.62,0,0,60.88,73.11,1065,938,0,3,17,16,22,19,14,25,11,0.880751174,0.018779343,0.035680751,0.030985915,0.033802817
ACSSF,nc,5728,37,171,930501,14000US37171930501,9305.01,Surry County,37171930501,3274,478.1794,210,866,6.41,26.45,449,13.71,39.4,39.1,39.9,3005,62,33,91.78,1.89,1.01,114,3.48,266,12.04,2.57,213,16.92,41280,373,29.63,1978,143400,655,622,31.75,67,14.92,0,0,181,37,2.94,464,14.17,99,7.86,99,7.86,177,12.37,14.92,14.38,1515,1420,0,6,12,9,10,8,8,29,13,0.937293729,0.011881188,0.012541254,0.010561056,0.027722772
ACSSF,nc,5729,37,171,930502,14000US37171930502,9305.02,Surry County,37171930502,2887,502.3354,178,547,6.17,18.95,745,25.81,48.8,46.8,51.3,2360,276,41,81.75,9.56,1.42,273,9.46,433,20.59,1.95,303,24.2,31424,526,42.01,1972,93800,586,187,11.77,177,28.5,52,21.22,449,139,11.1,328,11.9,327,26.12,304,24.28,276,18.55,53.01,35.86,1942,1656,0,11,22,19,52,46,54,74,8,0.852729145,0.016992791,0.036560247,0.051493306,0.042224511
ACSSF,nc,5730,37,171,930600,14000US37171930600,9306,Surry County,37171930600,2821,178.4661,85,425,3.01,15.07,762,27.01,50.9,54,48.8,2500,321,0,88.62,11.38,0,30,1.06,417,20.17,1.38,127,9.71,44565,551,42.13,1972,139800,644,161,9.85,95,12.47,11,3.43,539,98,7.49,107,3.79,231,17.66,233,17.81,213,13.2,15.21,41.21,2016,1820,0,6,22,14,26,18,26,58,26,0.902777778,0.013888889,0.01984127,0.021825397,0.041666667
ACSSF,nc,5731,37,171,930700,14000US37171930700,9307,Surry County,37171930700,4193,150.0118,343,981,8.18,23.4,820,19.56,42.6,40,45.8,3902,74,15,93.06,1.76,0.36,292,6.96,548,18.4,0.98,267,17.53,52575,668,43.86,1979,103000,728,261,10.91,34,4.15,39,52.7,208,51,3.35,492,11.73,238,15.63,153,10.05,468,26.96,24.51,13.66,2447,2309,0,3,5,8,16,8,23,50,25,0.943604414,0.003269309,0.009807928,0.012668574,0.030649775
ACSSF,nc,5732,37,171,930802,14000US37171930802,9308.02,Surry County,37171930802,2808,51.08546,127,609,4.52,21.69,686,24.43,45.6,45.9,45.1,2622,8,10,93.38,0.28,0.36,262,9.33,376,18.62,8.36,130,12.28,40162,557,52.6,1976,145500,818,289,19.1,135,19.68,1,12.5,138,10,0.94,287,10.22,177,16.71,160,15.11,301,20.98,31.16,13.03,2256,2055,0,9,10,13,14,11,32,66,46,0.910904255,0.008421986,0.011968085,0.019060284,0.04964539
ACSSF,nc,5733,37,171,930803,14000US37171930803,9308.03,Surry County,37171930803,2449,41.0546,171,572,6.98,23.36,753,30.75,51.5,53.3,51.3,2408,18,0,98.33,0.73,0,53,2.16,534,29.72,0,66,6.91,70324,522,54.66,1987,151300,794,145,12.97,16,2.12,4,100,225,0,0,175,7.25,220,23.04,206,21.57,272,20.47,0,23.56,1897,1571,0,2,11,6,24,17,33,119,114,0.82814971,0.006852926,0.015814444,0.026357406,0.122825514
ACSSF,nc,5734,37,171,930804,14000US37171930804,9308.04,Surry County,37171930804,2492,77.77115,0,406,0,16.29,452,18.14,43.8,44.9,42.8,2134,0,0,85.63,0,0,357,14.33,468,23.89,3.27,249,23.38,53606,421,39.53,1996,167400,1009,479,29.31,105,23.23,0,NA,179,50,4.69,456,18.3,202,18.97,169,15.87,526,38.25,37.99,16.81,1789,1580,0,7,12,12,11,11,27,83,46,0.883174958,0.010620458,0.012856344,0.021240917,0.072107323
ACSSF,nc,5735,37,171,930901,14000US37171930901,9309.01,Surry County,37171930901,3944,460.7233,95,746,2.41,18.91,828,20.99,42.8,43.2,41.7,3311,221,99,83.95,5.6,2.51,705,17.88,557,19.74,2.48,179,11.19,56221,534,33.38,1964,144200,645,355,15.06,58,8.73,85,41.26,568,108,6.75,722,19.16,192,12,157,9.81,100,4.99,35.56,35.5,2507,2233,1,4,15,13,23,19,52,60,87,0.891104906,0.007578779,0.014359793,0.028320702,0.05863582
ACSSF,nc,5736,37,171,930902,14000US37171930902,9309.02,Surry County,37171930902,1736,103.771,69,328,3.97,18.89,408,23.5,48.5,42.3,54,1513,132,0,87.15,7.6,0,270,15.55,157,12.15,2.24,103,14.17,64896,305,41.95,1979,160900,677,81,8.1,57,13.97,8,6.06,97,33,4.54,201,11.58,157,21.6,147,20.22,131,15.78,18.55,13.34,1185,1080,0,0,8,10,7,5,16,38,21,0.911392405,0.006751055,0.014345992,0.017721519,0.04978903
ACSSF,nc,5737,37,171,931001,14000US37171931001,9310.01,Surry County,37171931001,2562,125.4333,147,553,5.74,21.58,593,23.15,43.8,40.5,45.4,2212,27,0,86.34,1.05,0,614,23.97,344,21,0.82,171,17.4,48031,434,44.15,1986,128400,743,156,11.02,61,10.29,0,0,286,18,1.83,548,21.39,184,18.72,95,9.66,409,37.77,29.37,29.09,1268,1195,0,2,6,6,7,4,7,24,17,0.942429022,0.006309148,0.010252366,0.008675079,0.032334385
ACSSF,nc,5738,37,171,931002,14000US37171931002,9310.02,Surry County,37171931002,5218,156.7644,350,1363,6.71,26.12,826,15.83,36.7,37.1,35.9,4058,114,86,77.77,2.18,1.65,1104,21.16,688,20.03,4.68,321,18.14,67632,707,39.94,1986,127200,641,213,7.38,45,5.83,8,12.31,559,76,4.29,887,17.71,235,13.28,217,12.26,545,27.37,25.04,31.58,2670,2508,0,4,18,10,16,17,21,40,36,0.939325843,0.0082397,0.009737828,0.01423221,0.028464419
ACSSF,nc,5739,37,171,931003,14000US37171931003,9310.03,Surry County,37171931003,2902,91.08456,163,593,5.62,20.43,437,15.06,42.5,36.7,47.7,2510,72,0,86.49,2.48,0,432,14.89,517,24.42,6.76,227,20.2,53105,458,40.75,1985,130500,644,240,12.82,49,11.21,14,19.44,319,114,10.14,250,8.61,164,14.59,107,9.52,603,44.37,18.81,28.38,1784,1633,1,3,11,10,10,11,21,50,34,0.915919283,0.007847534,0.011210762,0.01793722,0.047085202
ACSSF,nc,5740,37,171,931101,14000US37171931101,9311.01,Surry County,37171931101,2787,119.7623,246,492,8.83,17.65,675,24.22,47.7,48.3,47.6,2598,0,0,93.22,0,0,443,15.9,622,29.33,4.96,159,14.12,51116,565,50.18,1981,116400,563,141,8.7,66,9.78,0,NA,184,131,11.63,483,17.33,243,21.58,228,20.25,422,32.56,57.06,16.34,1679,1561,0,4,11,6,7,10,14,45,21,0.929720071,0.008933889,0.007742704,0.014294223,0.039309113
ACSSF,nc,5741,37,171,931102,14000US37171931102,9311.02,Surry County,37171931102,3976,73.87479,172,1032,4.33,25.96,549,13.81,35.9,32.4,41.2,3862,12,0,97.13,0.3,0,417,10.49,275,10.59,2.93,260,16.52,57000,442,28.08,1983,121800,677,363,15.16,54,9.84,12,100,257,41,2.6,638,16.05,167,10.61,114,7.24,575,32.82,42.02,16.33,2472,2334,0,3,12,6,14,11,16,36,40,0.944174757,0.006067961,0.008090615,0.01092233,0.030744337
ACSSF,nc,5742,37,171,931103,14000US37171931103,9311.03,Surry County,37171931103,2092,82.56981,103,401,4.92,19.17,459,21.94,54.3,50.7,55.4,2067,12,0,98.8,0.57,0,27,1.29,177,11.55,5.56,84,9.39,70481,348,38.88,1987,228600,688,180,14.61,29,6.32,9,75,125,55,6.15,118,5.64,82,9.16,58,6.48,225,23.76,46.4,13.97,1166,1081,0,4,5,3,1,6,16,25,25,0.927101201,0.007718696,0.003430532,0.018867925,0.042881647
ACSSF,nc,5743,37,171,931200,14000US37171931200,9312,Surry County,37171931200,4097,185.6893,265,917,6.47,22.38,710,17.33,41.7,39.8,44.2,3602,175,18,87.92,4.27,0.44,179,4.37,343,12.11,3.84,328,19.16,55489,669,39.08,1980,171800,713,254,10.28,89,12.54,20,11.43,502,76,4.44,333,8.15,222,12.97,198,11.57,84,4.51,31.27,29.32,2465,2308,0,7,14,30,9,20,20,41,16,0.936308316,0.00851927,0.015821501,0.016227181,0.023123732
ACSSF,nc,5744,37,173,940100,14000US37173940100,9401,Swain County,37173940100,4449,116.3516,231,1034,5.19,23.24,615,13.82,33.7,30.9,37.4,902,53,33,20.27,1.19,0.74,170,3.82,333,12.25,6.49,543,31.28,45667,617,35.54,1987,113400,591,506,18.16,60,10.54,26,59.09,484,197,11.35,1570,35.84,416,23.96,284,16.36,507,23.99,15.91,27.88,544,386,1,0,13,5,8,6,17,34,74,0.711397059,0.023897059,0.023897059,0.042279412,0.198529412
ACSSF,nc,5745,37,173,960200,14000US37173960200,9602,Swain County,37173960200,3032,210.307,36,796,1.19,26.25,510,16.82,39.8,37,46.3,2569,31,49,84.73,1.02,1.62,393,12.96,382,17.93,9.72,271,22.21,49894,495,40.57,1984,179800,643,365,21.15,35,6.86,0,0,219,85,6.97,403,13.32,334,27.38,185,15.16,448,24.28,23.75,17.95,2586,1667,1,12,25,31,59,44,63,188,496,0.645011601,0.014307811,0.034802784,0.041376643,0.26450116
ACSSF,nc,5746,37,173,960301,14000US37173960301,9603.01,Swain County,37173960301,3616,47.4417,184,553,5.09,15.29,963,26.63,49.7,53.4,45,3127,4,0,86.48,0.11,0,182,5.03,472,16.58,8.53,164,11.19,44769,699,47.68,1987,217600,665,274,13.1,158,17.83,0,NA,381,81,5.53,481,13.63,362,24.69,335,22.85,569,23.34,40.15,25.99,4640,3457,0,10,20,40,51,39,75,259,687,0.745043103,0.006465517,0.019612069,0.024568966,0.20387931
ACSSF,nc,5747,37,173,960302,14000US37173960302,9603.02,Swain County,37173960302,3069,48.22197,263,896,8.57,29.2,573,18.67,40.3,39.5,41.9,2351,25,0,76.6,0.81,0,149,4.86,257,13.09,6.1,190,17.54,55069,495,45.71,1995,182200,955,209,13.06,41,7.16,25,100,223,67,6.19,520,16.94,238,21.98,110,10.16,617,31.56,52.01,20.59,4388,3059,0,8,30,50,58,42,93,347,701,0.697128532,0.008659982,0.02461258,0.030765725,0.238833181
ACSSF,nc,5748,37,173,980200,14000US37173980200,9802,Swain County,37173980200,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,37,74,0,NA,89,75,0,0,0,0,0,0,2,8,4,0.842696629,0,0,0.02247191,0.134831461
ACSSF,nc,5749,37,175,960100,14000US37175960100,9601,Transylvania County,37175960100,4292,69.05086,313,871,7.29,20.29,867,20.2,42.9,42.6,44.8,3977,38,8,92.66,0.89,0.19,169,3.94,288,9.53,9.05,324,20.14,53438,676,42.01,1981,174200,724,516,20.22,23,2.65,0,0,337,96,5.97,711,16.59,161,10.01,100,6.22,604,29.21,32.34,20.94,2533,1832,1,26,43,29,48,38,85,240,191,0.723647848,0.027240426,0.030398737,0.048559021,0.170153968
ACSSF,nc,5750,37,175,960201,14000US37175960201,9602.01,Transylvania County,37175960201,2144,124.143,82,291,3.82,13.57,639,29.8,57.4,58.7,57.1,1757,323,0,81.95,15.07,0,54,2.52,163,9.59,3.96,266,27.94,55047,567,59.56,1976,226900,813,305,25.48,16,2.5,70,21.67,343,74,7.77,478,22.29,123,12.92,123,12.92,169,15.78,23.91,36.03,1050,769,0,3,11,12,14,10,30,119,82,0.732380952,0.013333333,0.024761905,0.038095238,0.191428571
ACSSF,nc,5751,37,175,960202,14000US37175960202,9602.02,Transylvania County,37175960202,2529,222.7452,168,407,6.64,16.09,878,34.72,51.4,36.3,57.8,1960,447,3,77.5,17.67,0.12,121,4.78,145,7.79,9.79,94,8.84,59375,523,49.2,1978,338700,881,334,27.44,36,4.1,235,53.41,417,53,4.99,172,6.8,37,3.48,55,5.17,0,0,53,39.23,1767,1391,0,25,20,13,23,44,59,150,42,0.78720996,0.025466893,0.020373514,0.058290889,0.108658744
ACSSF,nc,5752,37,175,960301,14000US37175960301,9603.01,Transylvania County,37175960301,3570,880.0238,64,384,1.79,10.76,1033,28.94,45.6,34.9,54.1,3194,231,3,89.47,6.47,0.08,68,1.9,100,4.11,3.71,180,12.1,50056,805,54.1,1967,209600,789,90,6.02,47,4.8,11,15.07,550,148,9.95,366,10.93,312,20.97,227,15.26,68,4.18,30,36.96,1723,1257,1,26,80,52,56,44,83,109,15,0.73012188,0.061520604,0.06268137,0.073708648,0.071967499
ACSSF,nc,5753,37,175,960302,14000US37175960302,9603.02,Transylvania County,37175960302,3976,591.608,70,508,1.76,12.78,1115,28.04,53.9,54.7,49.6,3639,223,0,91.52,5.61,0,0,0,182,5.68,4.12,271,15.75,64479,749,43.52,1972,299100,750,262,11.25,81,8.04,82,39.23,415,51,2.96,464,12.07,111,6.45,105,6.1,117,5.64,28.67,24.11,2083,1664,0,37,47,38,34,32,63,132,36,0.798847816,0.040326452,0.03456553,0.045607297,0.080652904
ACSSF,nc,5754,37,175,960401,14000US37175960401,9604.01,Transylvania County,37175960401,4689,195.1373,204,751,4.35,16.02,1821,38.84,57.4,57.4,57.3,4409,155,0,94.03,3.31,0,123,2.62,93,2.45,3.42,302,14.97,74470,1143,56.64,1991,286200,914,137,6.47,245,13.45,35,22.58,174,49,2.43,405,8.64,201,9.96,189,9.37,346,14.22,28.16,8.62,3356,2772,1,17,28,45,51,35,65,191,151,0.826281287,0.01340882,0.028605483,0.029797378,0.101907032
ACSSF,nc,5755,37,175,960403,14000US37175960403,9604.03,Transylvania County,37175960403,2733,97.27287,0,282,0,10.32,1458,53.35,67.8,68.2,65.4,2660,0,0,97.33,0,0,0,0,71,2.93,1.32,71,5.32,82589,945,70.84,1992,351300,1170,77,7.75,95,6.52,0,NA,56,34,2.55,114,4.17,49,3.67,15,1.12,123,6.49,30.36,4.2,4139,3364,0,9,34,51,63,35,79,280,224,0.812756705,0.010388983,0.027542885,0.027542885,0.121768543
ACSSF,nc,5756,37,175,960404,14000US37175960404,9604.04,Transylvania County,37175960404,1802,54.91755,4,169,0.22,9.38,581,32.24,53.6,51.9,53.8,1717,15,0,95.28,0.83,0,0,0,145,9.73,0,61,7.76,64437,353,44.91,1988,204700,1541,129,12.26,36,6.88,0,NA,133,0,0,159,9.12,21,2.67,21,2.67,112,10.27,60.15,16.92,1883,1522,0,8,20,21,24,26,34,140,88,0.808284652,0.014869888,0.023898035,0.031864047,0.121083378
